feature_id,gene,sublineage,meta_score,n_models_occur,elasticnet_score,lasso_score,randomforest_score,svm_linear_score,svm_rbf_score
PDE3B@T_activated_44,PDE3B,T_activated,1.1406867488032906,2,0.5085951552330743,0.6320915935702164,0,0,0
CHPF@DC3_29,CHPF,DC3,1.1397937314556086,2,0.5619640610155985,0,0.5778296704400101,0,0
ALDH6A1@MoMac-II_42,ALDH6A1,MoMac-II,1.1376695553129,2,0.5965650245486555,0,0.5411045307642446,0,0
GALT@MoMac-II_42,GALT,MoMac-II,1.1364607421405624,2,0.5452895524396542,0,0.5911711897009081,0,0
GMPS@T_activated_44,GMPS,T_activated,1.134499323439906,2,0.5196434822970124,0.6148558411428935,0,0,0
NDUFB5@T_activated_44,NDUFB5,T_activated,1.1317130006583245,2,0.5004274112941773,0,0.6312855893641471,0,0
SACM1L@IgG_9,SACM1L,IgG,1.1312435098804738,2,0.5221298983916581,0,0.6091136114888156,0,0
AFMID@Treg_19,AFMID,Treg,1.1298255850511734,2,0.5401344712870912,0,0.5896911137640821,0,0
CS@CD16 mono_23,CS,CD16 mono,1.1291720216214944,2,0.5142492902878296,0,0.6149227313336649,0,0
PFKFB3@DC3_52,PFKFB3,DC3,1.128185053999322,2,0.5051622562316727,0,0,0.6230227977676492,0
MLYCD@MoMac-II_42,MLYCD,MoMac-II,1.1255884726928345,2,0.5468928731413307,0,0.5786955995515037,0,0
TALDO1@IgG_46,TALDO1,IgG,1.1249108311940716,2,0,0.5628705193791057,0.5620403118149659,0,0
TPK1@MoMac-II_42,TPK1,MoMac-II,1.1232091655803713,2,0.565818972987484,0,0.5573901925928875,0,0
ACSF3@T_activated_44,ACSF3,T_activated,1.1229289625277625,2,0.5273243255827493,0,0.5956046369450132,0,0
CYB5R4@T_activated_44,CYB5R4,T_activated,1.1220436076859452,2,0.5080302039099865,0,0.6140134037759586,0,0
GSTZ1@CD16 mono_23,GSTZ1,CD16 mono,1.1217295861432648,2,0.545253403164505,0,0.5764761829787597,0,0
GMDS@MoMac-II_42,GMDS,MoMac-II,1.1201883918368174,2,0.5329370326877073,0,0.58725135914911,0,0
SPR@MoMac-II_42,SPR,MoMac-II,1.1199146311395205,2,0.5112958362858442,0,0.6086187948536763,0,0
NME4@MoMac-II_42,NME4,MoMac-II,1.1198401344474984,2,0.5212829447892234,0,0.5985571896582749,0,0
CBR4@DC3_52,CBR4,DC3,1.1189932215226297,2,0.5103744266689534,0,0.6086187948536763,0,0
RPN2@T_activated_44,RPN2,T_activated,1.1181796623319915,2,0.5057895662011769,0.6123900961308147,0,0,0
ALOX5@MoMac-II_42,ALOX5,MoMac-II,1.1168977207954476,2,0.5183405311371726,0,0.5985571896582749,0,0
LYPLA2@DC3_52,LYPLA2,DC3,1.1160115861085944,2,0.536800437533173,0,0.5792111485754216,0,0
ADSL@IgG_9,ADSL,IgG,1.1137785566382035,2,0.534567408062782,0,0.5792111485754216,0,0
GMPS@MoMac-II_42,GMPS,MoMac-II,1.1132154027774392,2,0.523524289013357,0,0.5896911137640821,0,0
PYGL@DC3_52,PYGL,DC3,1.1115549742979667,2,0.5230465541473582,0,0,0.5885084201506084,0
ALG13@T_activated_44,ALG13,T_activated,1.1114429406945776,2,0.5216752808164021,0,0.5897676598781754,0,0
ATP6V1H@MoMac-II_42,ATP6V1H,MoMac-II,1.1114004215016973,2,0.5033299740703182,0,0.6080704474313792,0,0
TKFC@IgG_17,TKFC,IgG,1.1092280755986828,2,0.5083230861066605,0,0.6009049894920223,0,0
GALE@MoMac-II_42,GALE,MoMac-II,1.1089376387958798,2,0.5143709146865207,0,0.5945667241093591,0,0
PIGX@Treg_19,PIGX,Treg,1.1087143715550993,2,0.5382108697421513,0,0.5705035018129481,0,0
PRPS2@T_activated_44,PRPS2,T_activated,1.1060302607210653,2,0.5276655397690295,0,0.5783647209520357,0,0
PPCS@Tcm-naive_I_51,PPCS,Tcm-naive_I,1.1057342997559898,2,0,0,0,0.507529083057351,0.5982052166986388
GDA@IgA_31,GDA,IgA,1.1054795570256566,2,0,0,0,0.5838903864229946,0.5215891706026621
GALNT2@T_activated_44,GALNT2,T_activated,1.1042571277602866,2,0.5124610221586794,0.5917961056016072,0,0,0
CKM@AZU1_mac_16,CKM,AZU1_mac,1.1033446739342843,2,0.5161131858317243,0,0,0,0.5872314881025599
CA2@MoMac-II_42,CA2,MoMac-II,1.1010894261698823,2,0.5080353253453013,0,0.593054100824581,0,0
CBR4@IgG_9,CBR4,IgG,1.099506396621913,2,0.5230302136431534,0,0.5764761829787597,0,0
GPX8@AZU1_mac_16,GPX8,AZU1_mac,1.0993555782826072,2,0.5341666121470054,0,0,0,0.5651889661356017
ARSA@T_activated_44,ARSA,T_activated,1.0992382206489575,2,0.5259798173934159,0,0.5732584032555417,0,0
HMGCS1@MoMac-II_42,HMGCS1,MoMac-II,1.0988863567904312,2,0.5474386537882313,0,0.5514477030021998,0,0
KMT5A@DC3_52,KMT5A,DC3,1.0967418107993008,2,0.5251714366548837,0,0.571570374144417,0,0
FNTA@CD14 mono_36,FNTA,CD14 mono,1.0955992447324352,2,0.5216839728209836,0,0.5739152719114518,0,0
MIF@IgG_46,MIF,IgG,1.0936971760005578,2,0.5048866540106389,0.5888105219899189,0,0,0
PIK3C3@MoMac-II_42,PIK3C3,MoMac-II,1.0899821081557364,2,0.5135059251769766,0,0.5764761829787597,0,0
GSS@Tcm-naive_I_51,GSS,Tcm-naive_I,1.0886289097198758,2,0,0,0,0.5143513218550436,0.5742775878648323
NADK2@IgG_9,NADK2,IgG,1.088472859343628,2,0.5392473184815474,0,0,0.5492255408620805,0
NUDT5@MoMac-II_42,NUDT5,MoMac-II,1.0878693728196325,2,0.504119317421081,0,0.5837500553985516,0,0
GRHPR@Tcycle_18,GRHPR,Tcycle,1.0868856579562765,2,0,0,0,0.5759396591514822,0.5109459988047943
CNDP2@T_activated_44,CNDP2,T_activated,1.086841223415912,2,0.5210227192308191,0.5658185041850928,0,0,0
ETNK1@MoMac-II_11,ETNK1,MoMac-II,1.0852797848024522,2,0.5130469789533388,0,0.5722328058491135,0,0
ATP6V1D@DC3_52,ATP6V1D,DC3,1.0847581215589135,2,0,0,0,0.5085639625763241,0.5761941589825895
NAGLU@MoMac-II_42,NAGLU,MoMac-II,1.083748392092285,2,0.5136039926431881,0,0.5701443994490969,0,0
ENTPD1@MoMac-II_42,ENTPD1,MoMac-II,1.0806290484011951,2,0.5142679283828478,0,0.5663611200183473,0,0
ST6GALNAC4@IgG_9,ST6GALNAC4,IgG,1.078930618197187,2,0.5116823810877089,0.567248237109478,0,0,0
ENPP4@MoMac-II_42,ENPP4,MoMac-II,1.0787332698100012,2,0.5142831983129931,0,0.5644500714970081,0,0
AK4@MoMac-II_42,AK4,MoMac-II,1.0784551341877329,2,0.5198788751018919,0,0.5585762590858409,0,0
SRM@IgG_46,SRM,IgG,1.0765071584567951,2,0.503853741229593,0.5726534172272022,0,0,0
IDH3B@T_activated_44,IDH3B,T_activated,1.0760676354700989,2,0.5010504581140768,0.5750171773560221,0,0,0
EBP@IgG_9,EBP,IgG,1.0753579589705113,2,0.5014426870590596,0,0.5739152719114518,0,0
ETNK1@T_activated_44,ETNK1,T_activated,1.0728258825194437,2,0.5082541372308349,0,0.5645717452886088,0,0
DGKZ@T_activated_44,DGKZ,T_activated,1.0725136490746725,2,0.5167123319282662,0.5558013171464065,0,0,0
ACSL5@MoMac-II_42,ACSL5,MoMac-II,1.071445837940277,2,0.5102732587652262,0,0.5611725791750507,0,0
FPGT@CD16 mono_23,FPGT,CD16 mono,1.0704140522864003,2,0.5133026410807284,0,0.5571114112056719,0,0
LTC4S@IgG_28,LTC4S,IgG,1.0669461887661695,2,0.5175048212503999,0,0.5494413675157697,0,0
GALM@T_activated_44,GALM,T_activated,1.0647951793460286,2,0.5063599558874189,0.5584352234586097,0,0,0
GCDH@Treg_19,GCDH,Treg,1.0641216615769458,2,0.5200240170002536,0,0.5440976445766921,0,0
G6PC3@DC3_29,G6PC3,DC3,1.0630358717383697,2,0,0,0,0.5509858095900974,0.5120500621482724
ACADS@MoMac-II_42,ACADS,MoMac-II,1.0624610268892807,2,0.5595415164474983,0,0.5029195104417824,0,0
PFKL@T_activated_44,PFKL,T_activated,1.062459744358144,2,0.5166598981286972,0.5457998462294469,0,0,0
SUCLG1@Tcm-naive_I_51,SUCLG1,Tcm-naive_I,1.062029203978582,2,0,0,0,0.5571865408579255,0.5048426631206565
B3GAT3@IgG_9,B3GAT3,IgG,1.0613322760121404,2,0.5010974203895825,0,0.5602348556225578,0,0
NDUFB6@IgG_46,NDUFB6,IgG,1.0587271127515168,2,0.5087826550028571,0.5499444577486596,0,0,0
NDUFS2@IgM_40,NDUFS2,IgM,1.0587046906926227,2,0.5155397102276137,0.543164980465009,0,0,0
PDHB@IgG_9,PDHB,IgG,1.0528072037140417,2,0.5153641991676542,0.5374430045463874,0,0,0
ATP6V1D@T_activated_44,ATP6V1D,T_activated,1.052223937922895,2,0.514981778293143,0.5372421596297522,0,0,0
ATP6V1B2@IgG_9,ATP6V1B2,IgG,1.0507963408926302,2,0.512810486803975,0,0,0.5379858540886551,0
DHRS4L2@IgG_9,DHRS4L2,IgG,1.0486535048647712,2,0.5088522179241014,0,0.5398012869406699,0,0
DNMT1@IgG_17,DNMT1,IgG,1.0458856795576854,2,0.50140946869913,0,0.5444762108585555,0,0
ST3GAL6@CD16 mono_23,ST3GAL6,CD16 mono,1.0457142846742078,2,0.5423307460827381,0,0.5033835385914697,0,0
CYC1@T_GZMK_1,CYC1,T_GZMK,1.0432305189934161,2,0,0,0,0.5238351710172741,0.5193953479761422
ATP6V1F@IgG_9,ATP6V1F,IgG,1.0420454271239066,2,0.5011987560666753,0.5408466710572313,0,0,0
ENOPH1@T_activated_44,ENOPH1,T_activated,1.0410421447560991,2,0.5234585065935161,0.5175836381625829,0,0,0
MLYCD@T_activated_44,MLYCD,T_activated,1.0347112448189417,2,0.5274930291571398,0,0.5072182156618018,0,0
SDHD@IgG_46,SDHD,IgG,1.034506140602425,2,0.5035167557341269,0.530989384868298,0,0,0
ATP6V0D1@T_activated_44,ATP6V0D1,T_activated,1.0332694580248938,2,0.5037450548534902,0.5295244031714036,0,0,0
FPGT@CD14 mono_36,FPGT,CD14 mono,1.0292764011970723,2,0,0,0,0.5101102816581643,0.5191661195389081
EHMT1@IgA_31,EHMT1,IgA,1.0268960285945885,2,0.5078051738422436,0.519090854752345,0,0,0
FUT8@T_activated_44,FUT8,T_activated,1.0268898179421253,2,0.5242252809197434,0.5026645370223818,0,0,0
DCK@T_activated_44,DCK,T_activated,1.0260326400136341,2,0.5227746245668876,0.5032580154467465,0,0,0
NME1@IgG_9,NME1,IgG,1.0216108064384808,2,0.5069326611003014,0.5146781453381795,0,0,0
LPIN1@T_activated_44,LPIN1,T_activated,1.0195189953513664,2,0.5010438732894112,0.518475122061955,0,0,0
KMT2E@T_activated_44,KMT2E,T_activated,1.0192004828749188,2,0.5046696339218559,0.5145308489530629,0,0,0
ODC1@AM_57,ODC1,AM,1.0191207733587104,2,0.5000530833078114,0,0.519067690050899,0,0
MGST1@CD14 mono_36,MGST1,CD14 mono,1.0184736716947627,2,0.5017917747382205,0.5166818969565422,0,0,0
CAD@IgG_28,CAD,IgG,1.0180246760182343,2,0.5104425803689052,0,0,0,0.507582095649329
ACADVL@CD14 mono_36,ACADVL,CD14 mono,1.0164496296692311,2,0.5009513944974361,0.5154982351717952,0,0,0
GK@Tcm-naive_II_53,GK,Tcm-naive_II,1.012390016623257,2,0.5056475469937101,0,0.5067424696295467,0,0
CDA@CD14 mono_2,CDA,CD14 mono,1.0032148103979612,2,0.5025381026796673,0,0.500676707718294,0,0
NDUFV3@IgG_46,NDUFV3,IgG,1.0006330054810837,2,0.5001175260381165,0.5005154794429673,0,0,0
