feature_id,gene,sublineage,meta_score,n_models_occur,elasticnet_score,lasso_score,randomforest_score,svm_linear_score,svm_rbf_score
ST6GALNAC4@IgG_9,ST6GALNAC4,IgG,1.078930618197187,2,0.5116823810877089,0.567248237109478,0,0,0
ENPP4@MoMac-II_42,ENPP4,MoMac-II,1.0787332698100012,2,0.5142831983129931,0,0.5644500714970081,0,0
AK4@MoMac-II_42,AK4,MoMac-II,1.0784551341877329,2,0.5198788751018919,0,0.5585762590858409,0,0
SRM@IgG_46,SRM,IgG,1.0765071584567951,2,0.503853741229593,0.5726534172272022,0,0,0
IDH3B@T_activated_44,IDH3B,T_activated,1.0760676354700989,2,0.5010504581140768,0.5750171773560221,0,0,0
EBP@IgG_9,EBP,IgG,1.0753579589705113,2,0.5014426870590596,0,0.5739152719114518,0,0
ETNK1@T_activated_44,ETNK1,T_activated,1.0728258825194437,2,0.5082541372308349,0,0.5645717452886088,0,0
DGKZ@T_activated_44,DGKZ,T_activated,1.0725136490746725,2,0.5167123319282662,0.5558013171464065,0,0,0
GALM@Tcycle_18,GALM,Tcycle,1.0715407223492375,2,0,0,0,0.5441955114408196,0.5273452109084179
ACSL5@MoMac-II_42,ACSL5,MoMac-II,1.071445837940277,2,0.5102732587652262,0,0.5611725791750507,0,0
FPGT@CD16 mono_23,FPGT,CD16 mono,1.0704140522864003,2,0.5133026410807284,0,0.5571114112056719,0,0
IDH3G@CD14 mono_58,IDH3G,CD14 mono,1.070316354265425,2,0.5050938512714847,0,0,0,0.5652225029939403
UCK2@T_GZMK_1,UCK2,T_GZMK,1.0700752783078649,2,0,0,0,0.5470650421463427,0.5230102361615223
LTC4S@IgG_28,LTC4S,IgG,1.0669461887661695,2,0.5175048212503999,0,0.5494413675157697,0,0
LPIN1@DC3_52,LPIN1,DC3,1.0666941704750283,2,0.5402360516834059,0,0,0.5264581187916225,0
GALM@T_activated_44,GALM,T_activated,1.0647951793460286,2,0.5063599558874189,0.5584352234586097,0,0,0
GCDH@Treg_19,GCDH,Treg,1.0641216615769458,2,0.5200240170002536,0,0.5440976445766921,0,0
B3GNT4@Treg_19,B3GNT4,Treg,1.06303522069957,2,0.527600928884221,0,0,0,0.5354342918153489
ACADS@MoMac-II_42,ACADS,MoMac-II,1.0624610268892807,2,0.5595415164474983,0,0.5029195104417824,0,0
PFKL@T_activated_44,PFKL,T_activated,1.062459744358144,2,0.5166598981286972,0.5457998462294469,0,0,0
B3GAT3@IgG_9,B3GAT3,IgG,1.0613322760121404,2,0.5010974203895825,0,0.5602348556225578,0,0
NDUFB6@IgG_46,NDUFB6,IgG,1.0587271127515168,2,0.5087826550028571,0.5499444577486596,0,0,0
NDUFS2@IgM_40,NDUFS2,IgM,1.0587046906926227,2,0.5155397102276137,0.543164980465009,0,0,0
CDIPT@DC3_52,CDIPT,DC3,1.0554523192639338,2,0.5099693044875374,0,0,0.5454830147763965,0
PDHB@IgG_9,PDHB,IgG,1.0528072037140417,2,0.5153641991676542,0.5374430045463874,0,0,0
ATP6V1D@T_activated_44,ATP6V1D,T_activated,1.052223937922895,2,0.514981778293143,0.5372421596297522,0,0,0
GMPS@CD14 mono_58,GMPS,CD14 mono,1.0508163470637912,2,0,0,0,0.5164136526800709,0.5344026943837203
DHRS4L2@IgG_9,DHRS4L2,IgG,1.0486535048647712,2,0.5088522179241014,0,0.5398012869406699,0,0
MGAT4C@Treg_19,MGAT4C,Treg,1.0486270393915293,2,0.5128889183472577,0,0,0,0.5357381210442718
DNMT1@IgG_17,DNMT1,IgG,1.0458856795576854,2,0.50140946869913,0,0.5444762108585555,0,0
ST3GAL6@CD16 mono_23,ST3GAL6,CD16 mono,1.0457142846742078,2,0.5423307460827381,0,0.5033835385914697,0,0
ATP6V1F@IgG_9,ATP6V1F,IgG,1.0420454271239066,2,0.5011987560666753,0.5408466710572313,0,0,0
ENOPH1@T_activated_44,ENOPH1,T_activated,1.0410421447560991,2,0.5234585065935161,0.5175836381625829,0,0,0
PIP5K1C@DC3_52,PIP5K1C,DC3,1.0381744214526099,2,0.5065027341010445,0,0,0.5316716873515654,0
MLYCD@T_activated_44,MLYCD,T_activated,1.0347112448189417,2,0.5274930291571398,0,0.5072182156618018,0,0
SDHD@IgG_46,SDHD,IgG,1.034506140602425,2,0.5035167557341269,0.530989384868298,0,0,0
ATP6V0D1@T_activated_44,ATP6V0D1,T_activated,1.0332694580248938,2,0.5037450548534902,0.5295244031714036,0,0,0
PSAP@T_GZMK_1,PSAP,T_GZMK,1.0289759131120122,2,0.5166631511902917,0,0,0,0.5123127619217206
NDUFB9@CD14 mono_2,NDUFB9,CD14 mono,1.0276973286335058,2,0.5045383927696723,0,0,0,0.5231589358638336
EHMT1@IgA_31,EHMT1,IgA,1.0268960285945885,2,0.5078051738422436,0.519090854752345,0,0,0
FUT8@T_activated_44,FUT8,T_activated,1.0268898179421253,2,0.5242252809197434,0.5026645370223818,0,0,0
PPAT@DC3_52,PPAT,DC3,1.0265843792786407,2,0.5091115188655496,0,0,0.517472860413091,0
DCK@T_activated_44,DCK,T_activated,1.0260326400136341,2,0.5227746245668876,0.5032580154467465,0,0,0
NME1@IgG_9,NME1,IgG,1.0216108064384808,2,0.5069326611003014,0.5146781453381795,0,0,0
LPIN1@T_activated_44,LPIN1,T_activated,1.0195189953513664,2,0.5010438732894112,0.518475122061955,0,0,0
KMT2E@T_activated_44,KMT2E,T_activated,1.0192004828749188,2,0.5046696339218559,0.5145308489530629,0,0,0
ODC1@AM_57,ODC1,AM,1.0191207733587104,2,0.5000530833078114,0,0.519067690050899,0,0
CHST6@Treg_19,CHST6,Treg,1.0187448958923375,2,0.5035184857473759,0,0,0,0.5152264101449616
MGST1@CD14 mono_36,MGST1,CD14 mono,1.0184736716947627,2,0.5017917747382205,0.5166818969565422,0,0,0
ALG8@T_Nklike_20,ALG8,T_Nklike,1.0174638590296983,2,0.5172935554768028,0,0,0,0.5001703035528956
ACADVL@CD14 mono_36,ACADVL,CD14 mono,1.0164496296692311,2,0.5009513944974361,0.5154982351717952,0,0,0
SIRT1@MoMac-III_38,SIRT1,MoMac-III,1.014256263117556,2,0,0,0,0.5103600776010019,0.5038961855165541
GK@Tcm-naive_II_53,GK,Tcm-naive_II,1.012390016623257,2,0.5056475469937101,0,0.5067424696295467,0,0
CDA@CD14 mono_2,CDA,CD14 mono,1.0032148103979612,2,0.5025381026796673,0,0.500676707718294,0,0
NDUFV3@IgG_46,NDUFV3,IgG,1.0006330054810837,2,0.5001175260381165,0.5005154794429673,0,0,0
