category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,28/570,75/8541,0.37333333333333335,5.594105263157895,10.68568579849928,1.0248276879196375e-14,2.6179689118674376e-13,1.8535161054240335e-13,5831/5009/10993/8277/29968/26227/5224/48/84706/440/384/5832/6472/3418/7086/230/2597/2026/5091/6888/7167/2805/6470/5223/5315/2806/5631/2023,28
Metabolism,Lipid metabolism,hsa01040,Biosynthesis of unsaturated fatty acids,17/570,27/8541,0.6296296296296297,9.43450292397661,11.737740691081543,3.699824204746998e-14,8.663755012782554e-13,6.133919076291076e-13,54898/641371/6319/122970/83401/11332/79993/6785/79071/401494/51/6342/3295/30/9524/51495/64834,17
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,22/570,50/8541,0.44,6.5930526315789475,10.60631317483007,1.3985754121896545e-13,3.023074544809946e-12,2.1403299830270827e-12,1118/3101/51700/29925/2762/5973/3074/5373/1727/5238/606495/4351/91373/8790/29926/10007/64841/2585/55907/5236/2584/51005,22
Metabolism,Carbohydrate metabolism,hsa00010,Glycolysis / Gluconeogenesis,25/570,67/8541,0.373134328358209,5.591123330714847,10.088395260845868,2.8671622777995715e-13,5.754804286154854e-12,4.07438850003097e-12,130/222/217/5224/125/218/2203/3101/130589/230/2597/221/2026/1738/224/55902/84532/7167/3939/5223/219/5315/5236/2023/5162,25
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,27/570,81/8541,0.3333333333333333,4.994736842105263,9.659518119426883,7.543002023287173e-13,1.413055712362464e-11,1.0004402683517725e-11,7367/1548/1066/7498/2938/6241/7371/4259/4257/7083/4830/978/2941/9446/4833/3615/1806/3614/4258/7378/50484/6240/2950/9/4832/3251/7084,27
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,17/570,31/8541,0.5483870967741935,8.217147707979626,10.764444408875143,9.033655925373218e-13,1.5865358218936715e-11,1.1232637959839068e-11,2731/54363/189/48/6472/847/1738/84693/55902/84532/4190/38/6470/5096/5095/39/2653,17
Metabolism,Amino acid metabolism,hsa00260,"Glycine, serine and threonine metabolism",19/570,41/8541,0.4634146341463415,6.943902439024391,10.201501472380365,2.104892124205177e-12,3.4792628641273814e-11,2.463310287769526e-11,2731/10993/8639/189/314/29968/1757/2628/26227/5224/29958/2593/6472/23464/211/1738/6470/5223/2653,19
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,19/570,42/8541,0.4523809523809524,6.7785714285714285,10.038554360850288,3.6079533727161645e-12,5.6324160985180126e-11,3.9877379382652344e-11,26/1644/217/15/438/11185/259307/6999/1545/847/8942/55526/1738/224/2639/38/219/3033/39,19
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,23/570,63/8541,0.36507936507936506,5.470426065162907,9.523189883786065,4.44494493334711e-12,6.573839611950198e-11,4.65426366982052e-11,8424/5352/217/79813/55526/2146/1738/224/83852/79723/7799/79709/10919/2639/6419/64754/38/64324/85007/219/3033/39/80854,23
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,19/570,43/8541,0.4418604651162791,6.62093023255814,9.880843435847764,6.067781459025128e-12,8.525232949930306e-11,6.035845767135522e-11,130/33/217/125/2180/1374/10449/224/51/2639/35/37/38/3032/219/30/3033/39/51703,19
Metabolism,Lipid metabolism,hsa00062,Fatty acid elongation,15/570,27/8541,0.5555555555555556,8.324561403508772,10.193108379379902,1.5937235337578323e-11,2.132553871361671e-10,1.5098433477705782e-10,54898/641371/122970/83401/11332/79993/6785/79071/401494/10449/3032/3033/9524/51495/64834,15
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,24/570,73/8541,0.3287671232876712,4.926315789473684,9.008784339845924,2.029850228367082e-11,2.592672337141591e-10,1.835606187375017e-10,3706/27124/9896/3705/51196/5336/9110/4952/5294/5331/8867/3635/8871/7167/22876/5330/5291/3633/51763/23396/5333/4534/8897/79837,24
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,19/570,47/8541,0.40425531914893614,6.057446808510638,9.296812734204094,4.10379222415705e-11,5.013763543426657e-10,3.5497333197514074e-10,130/217/125/197257/10873/4199/5091/1738/224/55902/84532/4190/38/97/3939/219/5315/39/5162,19
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,20/570,54/8541,0.37037037037037035,5.549707602339181,8.968363944920627,8.346834105784832e-11,9.772751598856407e-10,6.919086166637427e-10,7368/166929/2583/8612/9331/129807/55331/9334/3074/427/79603/55512/259230/7357/410/2720/2581/6609/2531/6610,20
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,19/570,50/8541,0.38,5.694,8.901406319968332,1.4800917246486258e-10,1.6636230985050553e-9,1.1778414145624855e-9,5831/26/548596/217/2628/54498/4842/6723/384/2593/5832/79814/283208/113451/224/4953/2805/219/2806,19
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,21/570,65/8541,0.3230769230769231,4.841052631578948,8.312304057609358,5.391530018579329e-10,5.826999750849198e-9,4.1255027267671795e-9,196051/57016/139189/1056/9162/116255/217/84513/8612/4023/56895/23175/10555/84649/1606/224/57104/55326/219/26007/10554,21
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,14/570,31/8541,0.45161290322580644,6.7670628183361625,8.60162901222496,2.7326099368947213e-9,2.843938489879321e-8,2.0135020587645314e-8,222/8639/314/217/218/54498/2571/221/1806/224/51/26275/35/219,14
Metabolism,Amino acid metabolism,hsa00350,Tyrosine metabolism,15/570,36/8541,0.4166666666666667,6.243421052631579,8.43021757550087,2.9006009965529796e-9,2.9109602858263833e-8,2.0609533396560643e-8,130/222/8639/314/1621/1644/125/5409/259307/218/4282/221/1312/2805/2806,15
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,17/570,47/8541,0.3617021276595745,5.419820828667413,8.124701676290357,3.4036025443993215e-9,3.2979734999179635e-8,2.3349578253773935e-8,79623/442117/6480/8704/727936/79695/84620/8703/152002/285203/79709/3955/2590/11226/63917/23275/145173,17
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,14/570,32/8541,0.4375,6.555592105263158,8.419301032863029,4.563325020401843e-9,4.153005620887138e-8,2.9403186452431887e-8,593/79611/1738/51/84693/55902/84532/55862/26275/35/5096/3939/5095/594,14
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",15/570,37/8541,0.40540540540540543,6.074679943100996,8.271949066781925,4.581607624466238e-9,4.153005620887138e-8,2.9403186452431887e-8,189/259307/8528/84706/440/2571/339983/284716/5471/57494/7915/2746/2805/2806/790,15
Metabolism,Amino acid metabolism,hsa00360,Phenylalanine metabolism,10/570,16/8541,0.625,9.365131578947368,8.95561742500282,9.012388737859795e-9,7.914003860433132e-8,5.603096945577307e-8,222/8639/314/1644/259307/218/4282/221/2805/2806,10
Metabolism,Carbohydrate metabolism,hsa00051,Fructose and mannose metabolism,14/570,34/8541,0.4117647058823529,6.169969040247677,8.076982522258005,1.1889453647871588e-8,1.0124049924399747e-7,7.16780459153981e-8,57016/2203/3101/29925/2762/230/5373/5208/6652/4351/7167/8790/29926/26007,14
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,15/570,42/8541,0.35714285714285715,5.351503759398497,7.5594474482364244,3.52840179295618e-8,2.916120305354961e-7,2.064606621884576e-7,338707/8704/2530/8703/3074/10905/4122/1650/6185/10195/58505/3703/56052/746/1603,15
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,14/570,37/8541,0.3783783783783784,5.669701280227597,7.611816228852614,4.3243314095802854e-8,3.471820360263029e-7,2.458041011761426e-7,3101/29925/2762/5373/5238/4351/91373/8790/29926/64841/2585/55907/5236/2584,14
Metabolism,Carbohydrate metabolism,hsa00650,Butanoate metabolism,12/570,27/8541,0.4444444444444444,6.659649122807018,7.876159911827441,4.789835020707667e-8,3.7387323356079285e-7,2.6470140903910794e-07,3158/2571/64064/5019/7915/79944/622/35/3157/38/3033/39,12
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,11/570,23/8541,0.4782608695652174,7.166361556064073,7.918338148797731,6.877670181791228e-8,5.223311678603608e-7,3.698092928473804e-7,3158/3156/10269/10654/2342/3157/38/116150/39/4597/4598,11
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,18/570,63/8541,0.2857142857142857,4.281203007518797,6.989830238186196,8.066458858014757e-8,5.964934050268807e-7,4.223159900733488e-7,5319/255189/84647/50487/8644/242/4048/2687/2053/5742/240/5740/3248/2678/5730/6916/2879/80142,18
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,14/570,39/8541,0.358974358974359,5.378947368421053,7.329113328573697,9.426526953519201e-8,6.791933522920245e-7,4.808673668596839e-7,2731/160428/1757/29958/7298/6472/23382/1719/1738/191/4524/6470/2653/471,14
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,16/570,52/8541,0.3076923076923077,4.610526315789474,6.983190318775954,1.364101059550358e-7,9.582809943341264e-7,6.784607901447834e-7,10993/29968/26227/259307/6723/51074/1789/23382/2729/1786/4190/191/1788/2805/3939/2806,16
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,10/570,20/8541,0.5,7.492105263157895,7.772580463767848,1.6270030497954263e-7,1.1150923341280848e-6,7.894828662678707e-7,1591/1056/1718/1594/6307/2222/4047/6713/10682/50814,10
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,13/570,36/8541,0.3611111111111111,5.4109649122807015,7.09181916828208,2.5198538806729906e-7,1.6859022392121676e-6,1.1936149961082587e-6,10331/79623/442117/79695/55808/27090/10610/9334/2590/11226/6482/63917/6483,13
Metabolism,Carbohydrate metabolism,hsa00030,Pentose phosphate pathway,12/570,31/8541,0.3870967741935484,5.800339558573854,7.1597520811248385,3.0346339523389203e-7,1.983098001412178e-6,1.4040289277651308e-6,8277/2203/5226/2539/7086/230/23729/6888/414328/5631/51071/5236,12
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,22/570,98/8541,0.22448979591836735,3.363802363050483,6.293406209431021,3.3436558812527875e-7,2.135380233254621e-6,1.5118444056382219e-6,139189/9162/3706/3705/51196/5336/9110/1606/4952/5331/8867/3635/8871/22876/5330/5291/3633/23396/5333/4534/8897/79837,22
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,17/570,63/8541,0.2698412698412698,4.0433583959899755,6.483158309066221,4.5947864172189016e-7,2.8691888516411365e-6,2.0313792581388826e-6,7367/1588/1551/8630/8644/9420/3293/1646/3291/1545/1586/79154/3292/51170/1312/7923/6715,17
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,10/570,24/8541,0.4166666666666667,6.243421052631579,6.878393055427349,1.352086713147339e-6,8.259486225965266e-6,5.847697683863779e-6,90161/9956/9955/9957/3340/11285/26035/2137/26229/9653,10
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,8/570,15/8541,0.5333333333333333,7.991578947368421,7.246998809282722,1.5865849238232705e-6,9.485752416900831e-6,6.715891390875658e-6,2583/27090/6489/3074/2720/9197/6482/6483,8
Metabolism,Lipid metabolism,hsa00565,Ether lipid metabolism,14/570,50/8541,0.28,4.195578947368421,6.059894895198767,2.951185430660594e-6,1.7276731375325562e-5,1.2231886982343253e-5,7368/5319/255189/84647/50487/122618/7941/8612/79888/8540/5050/5051/54947/5049,14
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,18/570,79/8541,0.22784810126582278,3.4141239173884075,5.764299696650837,3.1326460652071563e-6,1.7964766210677773e-5,1.2719014099337327e-5,7367/130/1548/222/2938/22977/125/218/4259/4257/1545/2052/2941/9446/221/29785/4258/2950,18
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,11/570,33/8541,0.3333333333333333,4.994736842105263,6.148106230510544,5.319291604167219e-6,2.9894418815419772e-5,2.116518133026536e-5,189/48/84706/593/3418/55526/1738/2805/2806/594/5162,11
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,9/570,22/8541,0.4090909090909091,6.129904306220096,6.442230412498465,5.585512485847631e-6,3.077507859849381e-5,2.178868647730036e-5,222/26/217/218/3034/3176/221/224/219,9
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,18/570,83/8541,0.21686746987951808,3.2495878249841472,5.50703855867664,6.612367587425392e-6,3.573221715512568e-5,2.5298329433672044e-5,54363/7498/189/8528/2053/8309/2180/847/3418/8540/51/6342/3295/10654/83594/30/4598/51703,18
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,10/570,28/8541,0.35714285714285715,5.351503759398497,6.167185628917397,7.086040533474535e-6,3.7569384715214044e-5,2.659903993697492e-5,57016/8644/249/8836/2643/6697/1719/5860/84105/4338,10
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,7/570,14/8541,0.5,7.492105263157895,6.5007190628515366,1.2907915437776985e-5,6.71689673706543e-5,4.7555477928652045e-5,8704/2530/93010/8703/9435/6482/6483,7
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,16/570,73/8541,0.2191780821917808,3.2842105263157895,5.241035393422428,1.862107314580212e-5,9.513675552673447e-5,6.735660908242298e-5,7367/130/1548/222/2938/125/2326/218/4259/4257/2941/9446/221/2329/4258/2950,16
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,7/570,15/8541,0.4666666666666667,6.9926315789473685,6.211557395550518,2.2814079637486505e-5,1.1346770859626033e-4,8.033488265477881e-5,26289/205/203/249/204/52/27010,7
Metabolism,Metabolism of cofactors and vitamins,hsa00785,Lipoic acid metabolism,8/570,20/8541,0.4,5.993684210526316,5.978617222556088,2.3016581459027897e-5,1.1346770859626033e-4,8.033488265477881e-5,2731/593/55526/1738/2653/594/11019/5162,8
Metabolism,Metabolism of cofactors and vitamins,hsa00760,Nicotinate and nicotinamide metabolism,11/570,38/8541,0.2894736842105263,4.3375346260387815,5.51367860754808,2.4335398801356474e-5,1.179008114341581e-4,8.347350950011567e-5,952/4907/23409/683/23475/10135/4860/23410/83594/54981/22978,11
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,16/570,76/8541,0.21052631578947367,3.154570637119113,5.045032989536335,3.171641445447904e-5,1.5105614341879e-4,1.0694741002491596e-4,33/3158/6319/1593/4023/10873/8309/2180/4199/1374/51/6342/3157/10998/30/51703,16
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,12/570,46/8541,0.2608695652173913,3.908924485125858,5.289804601799812,3.313333113477711e-5,1.5517443414787282e-4,1.0986315060478727e-4,7367/1356/2495/644/211/3145/326625/5498/3163/1371/124454/7390,12
Metabolism,Metabolism of cofactors and vitamins,hsa00770,Pantothenate and CoA biosynthesis,8/570,21/8541,0.38095238095238093,5.708270676691729,5.776452825084241,3.5022701845575226e-5,1.613340855509285e-4,1.1422416995364484e-4,217/8876/8875/1806/224/60490/219/80347,8
Organismal Systems,Excretory system,hsa04966,Collecting duct acid secretion,9/570,28/8541,0.32142857142857145,4.816353383458647,5.408741677058743,5.396811139938016e-5,2.4459740811654554e-4,1.7317441518646605e-4,50617/245972/760/10312/9114/51382/529/535/523,9
Metabolism,Energy metabolism,hsa00910,Nitrogen metabolism,7/570,17/8541,0.4117647058823529,6.169969040247677,5.705591062067888,6.127682857479535e-5,2.733141084050396e-4,1.9350577444672218e-4,768/762/759/760/11238/377677/2746,7
Metabolism,Amino acid metabolism,hsa00220,Arginine biosynthesis,8/570,23/8541,0.34782608695652173,5.211899313501144,5.408577280096895,7.488755961900287e-5,3.2880319145218447e-4,2.327919205261767e-4,5009/84706/4842/384/2746/2805/2806/790,8
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,11/570,43/8541,0.2558139534883721,3.833170134638923,4.980334102945544,8.565611984281779e-5,3.702979950127969e-4,2.621701481828755e-4,5319/84647/1056/50487/8612/10555/84649/38/2806/39/10554,11
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,7/570,18/8541,0.3888888888888889,5.827192982456141,5.482070652850649,9.453618541668471e-5,4.0249497124376373e-4,2.8496553498809265e-4,2180/55301/2194/7923/54995/197322/51703,7
Metabolism,Glycan biosynthesis and metabolism,hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,9/570,30/8541,0.3,4.495263157894736,5.128143506278097,9.909514283766903e-5,4.156079871251492e-4,2.9424952075914296e-4,2822/5277/80235/9487/27315/284098/8818/5279/5283,9
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,12/570,52/8541,0.23076923076923078,3.457894736842105,4.753862797184213,1.2151083258818632e-4,5.021256464305935e-4,3.555038290892758e-4,1588/255189/114/641371/8644/122970/115/240/1545/1586/3292/113,12
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,14/570,71/8541,0.19718309859154928,2.954633061527057,4.422447318365356,2.056915507046987e-4,8.376713876524687e-4,5.930694596977583e-4,7367/1548/1551/2938/1646/4259/4257/1545/2052/2941/9446/4258/2950/9,14
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,11/570,51/8541,0.21568627450980393,3.231888544891641,4.274779369097154,4.3533157184208617e-4,0.0017475453098232316,0.0012372581515511924,50617/245972/115/5336/10312/9114/537/51382/529/535/523,11
Metabolism,Metabolism of cofactors and vitamins,hsa00830,Retinol metabolism,13/570,68/8541,0.19117647058823528,2.8646284829721362,4.127985144644256,4.7245412252036817e-4,0.0018698536398341333,0.0013238521742972513,7367/130/1548/1551/8630/195814/125/56603/216/5959/29785/317749/54884,13
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,6/570,17/8541,0.35294117647058826,5.288544891640867,4.732849116220396,5.63941292617818e-4,0.0021414527462919847,0.0015161437312200226,9420/1593/8309/6342/3295/10998,6
Metabolism,Metabolism of other amino acids,hsa00430,Taurine and hypotaurine metabolism,6/570,17/8541,0.35294117647058826,5.288544891640867,4.732849116220396,5.63941292617818e-4,0.0021414527462919847,0.0015161437312200226,2326/2571/2687/2678/84890/2329,6
Metabolism,Metabolism of other amino acids,hsa00450,Selenocompound metabolism,6/570,17/8541,0.35294117647058826,5.288544891640867,4.732849116220396,5.63941292617818e-4,0.0021414527462919847,0.0015161437312200226,11185/51540/92935/10587/22929/118672,6
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),8/570,30/8541,0.26666666666666666,3.9957894736842103,4.395330949817035,5.894508873665816e-4,0.002208475991333459,0.0015635960380671428,48/3418/5091/1738/4190/6389/5162/47,8
Metabolism,Glycan biosynthesis and metabolism,hsa00511,Other glycan degradation,6/570,18/8541,0.3333333333333333,4.994736842105263,4.536679947861504,7.986438462183812e-4,0.0029528805366758567,0.002090632783037037,129807/3074/2720/23324/4125/64772,6
Metabolism,Carbohydrate metabolism,hsa00052,Galactose metabolism,8/570,32/8541,0.25,3.7460526315789475,4.161544497740574,9.409163837218067e-4,0.00343373381591984,0.0024310758239702184,57016/8704/3101/2548/130589/2720/5236/2584,8
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,9/570,40/8541,0.225,3.371447368421053,4.019929499576297,0.0010392357834205965,0.0037439135274511233,0.002650682362570752,8908/3101/283209/2548/5836/2997/2632/5236/2992,9
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,6/570,19/8541,0.3157894736842105,4.73185595567867,4.354525783721656,0.001102111903095467,0.003920170186959825,0.0027754716813463455,3373/3074/2799/2720/411/2588,6
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,19/570,133/8541,0.14285714285714285,2.1406015037593984,3.5450581830479333,0.0012640725858858995,0.004440054957924222,0.0031435489306899348,50617/3373/245972/54/2548/3074/427/410/10312/9114/2799/2720/537/2581/411/535/4125/2588/6609,19
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,7/570,28/8541,0.25,3.7460526315789475,3.8918537733414365,0.001958470546459517,0.0066544639824383245,0.004711345542913817,10331/8704/84002/2529/79369/6489/8703,7
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,19/570,138/8541,0.13768115942028986,2.0630434782608695,3.366536655306912,0.0019639854349009366,0.0066544639824383245,0.004711345542913817,56901/50617/245972/5464/64077/10312/9114/537/51382/529/535/523/6389/27068/4715/54539/4712/1537/4728,19
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,6/570,21/8541,0.2857142857142857,4.281203007518797,4.0256212278293875,0.001965553418300288,0.0066544639824383245,0.004711345542913817,79586/51363/55454/11285/26229/50515,6
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,7/570,30/8541,0.23333333333333334,3.4963157894736843,3.662518393355973,0.002997567537770672,0.010027577120399511,0.007099502063141067,7298/8836/6472/1719/4524/6470/471,7
Metabolism,Lipid metabolism,hsa00592,alpha-Linolenic acid metabolism,6/570,26/8541,0.23076923076923078,3.457894736842105,3.3563526534405503,0.00627101496382833,0.020731237703950123,0.01467766969861987,5319/255189/84647/50487/51/30,6
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,18/570,149/8541,0.12080536912751678,1.8101730837160017,2.667768656892244,0.010136844144988976,0.0331215488923477,0.02344998217139433,255189/114/139189/9162/8612/56895/115/10555/5336/1606/5294/55326/5331/113/5330/5291/23396/10554,18
